codigo,region,municipioEscolar,nombreEscuela,nivel,ausentismo_cronico,ciencias_meta,espanol_meta,ingles_meta,mate_meta,asistencia_estudiantes_pct,asistencia_maestros_pct,ciencias_notas,espanol_notas,estudios_sociales_notas,ingles_notas,mate_notas,matricula,Disabilities,econ_des,FosterCare,Female,Male,Migrants,Section504,econ_des_pct,disabilities_pct,zona,latitud,longitud
45682,Mayagüez,Lajas,Leónides Morales Rodríguez,Secundario,0.456094364351245,0.39306,0.39306,0.3815,0.09249,0.8562977665942516,0.7200597948006318,0.8619465081723626,0.8528,0.8491929133858267,0.8373887240356083,0.8379433681073025,713,231,582,0,349,364,0,4,0.8162692847124825,0.32398316970546986,URBANA,18.04897,-67.05692
45955,Mayagüez,Mayagüez,Elpidio H. Rivera,Primario,0.4153094462540717,0.19767,0.258,0.20304,0.12689,0.8877380997462794,0.7357236400570619,0.8215827338129496,0.8661198738170347,0.7987712665406427,0.8468708388814914,0.8247162162162163,604,211,525,0,279,325,0,0,0.8692052980132451,0.34933774834437087,URBANA,18.18227,-67.13811
46003,Mayagüez,Moca,Dr. Efraín Sánchez Hidalgo,Todos los niveles,0.5450643776824035,0.30208,0.30063,0.32,0.02301,0.8118808800836279,0.6388680825989335,0.8873493975903615,0.8683373493975904,0.8557904085257549,0.8780240963855421,0.8687167070217917,421,131,330,0,196,225,0,3,0.7838479809976246,0.31116389548693585,URBANA,18.39137,-67.11149
46052,Mayagüez,Hormigueros,Ramón E. Rodríguez Díaz,Primario,0.1747747747747747,0.42208,0.41235,0.28427,0.122,0.9507508397549892,0.8328325435082704,0.874172077922078,0.8655716878402904,0.8687448559670783,0.8667045454545454,0.8808279220779219,506,161,435,0,263,243,0,2,0.8596837944664032,0.3181818181818182,URBANA,18.13634,-67.12281
46086,Mayagüez,Aguada,Eladio Tirado López,Secundario,0.2255813953488372,0.45238,0.44048,0.5,0.11905,0.9395980768958035,0.6326233035465892,0.9035805626598468,0.8342966751918156,0.9306153846153846,0.8756777493606138,0.8626342710997441,429,110,336,0,225,204,0,9,0.7832167832167832,0.2564102564102564,RURAL,18.36971,-67.15608
46201,Mayagüez,San Sebastían,Emilio Scharón Rodríguez,Primario,0.4899328859060403,0.31429,0.48624,0.42202,0.40826,0.8602406694765133,0.6139258432770112,0.8890633608815427,0.906595744680851,0.8885148514851484,0.855110497237569,0.8877624309392266,284,105,232,0,138,146,0,0,0.8169014084507042,0.36971830985915494,RURAL,18.35147,-66.95478
46219,Mayagüez,Las Marías,Eva y Patria Custodio,Secundario,0.1148459383753501,0.88333,0.81667,0.78333,0.46667,0.9702382892720932,0.8612418498168785,0.9381736526946112,0.9233233532934132,0.9354368932038836,0.9002095808383233,0.9439520958083832,338,94,284,0,189,149,0,0,0.8402366863905325,0.2781065088757396,URBANA,18.24694,-66.98916
46334,Mayagüez,Moca,Marcelino Rodríguez,Primario,0.2773109243697479,0.17105,0.28235,0.264,0.03137,0.9327195636121104,0.6776825794913885,0.9075330396475773,0.915638766519824,0.9293392070484582,0.9262555066079295,0.9067400881057268,224,79,182,0,89,135,0,0,0.8125,0.35267857142857145,RURAL,18.38013,-67.07841
46656,Mayagüez,Aguadilla,Benito Cerezo Vázquez,Secundario,0.3392857142857143,0.43529,0.44186,0.57647,0.03529,0.9019895080669108,0.7000392620888898,0.9038363636363638,0.9076727272727272,0.9082789855072464,0.9057454545454546,0.8566909090909091,583,136,453,0,271,312,0,2,0.7770154373927959,0.2332761578044597,RURAL,18.45848,-67.15498
46664,Mayagüez,Aguadilla,Ester Feliciano Mendoza,Primario,0.4962962962962963,0.29927,0.32199,0.44385,0.24011,0.8619962345879988,0.6846436269556784,0.8622015915119362,0.8534391534391536,0.8862068965517242,0.8692857142857143,0.836111111111111,392,133,305,0,182,210,0,3,0.7780612244897959,0.3392857142857143,RURAL,18.50035,-67.14558
46672,Mayagüez,Aguadilla,Antonio Badillo Hernández,Primario,0.446215139442231,0.27419,0.33051,0.3125,0.28169,0.8612784369811046,0.5867888428227601,0.867947932618683,0.8755577299412917,0.8318918918918919,0.8679907975460122,0.9000306748466257,459,161,398,0,236,223,0,0,0.8671023965141612,0.35076252723311546,RURAL,18.48796,-67.09781
46805,Mayagüez,San Sebastían,Ernestina Méndez de Echeandía,Primario,0.3934108527131782,0.29442,0.3858,0.32375,0.04537,0.8951506762276482,0.6206757174095922,0.8538492063492062,0.8619444444444445,0.9093253968253968,0.8675992063492063,0.8741269841269842,503,100,418,0,247,256,0,1,0.831013916500994,0.1988071570576541,URBANA,18.34746,-66.99874
46813,Mayagüez,Aguada,Lydia Meléndez,Primario,0.2718446601941747,0.36957,0.36641,0.32061,0.43077,0.8942525765796802,0.6352193733516345,0.9118633540372671,0.9197767857142856,0.9398412698412698,0.8874534161490685,0.9196273291925466,201,94,187,0,84,117,0,0,0.9303482587064676,0.46766169154228854,URBANA,18.38322,-67.18349
46821,Mayagüez,Cabo Rojo,Inés María Mendoza,Secundario,0.4953789279112754,0.43103,0.50862,0.46957,0.0,0.8682150971976773,0.657803723331862,0.8349786324786325,0.8421794871794873,0.8220744680851064,0.8377991452991452,0.789465811965812,524,164,422,0,262,262,0,0,0.8053435114503816,0.31297709923664124,URBANA,18.09015,-67.14764
46987,Mayagüez,Cabo Rojo,Monserrate León Irizarry,Secundario,0.2587548638132296,0.52475,0.46535,0.42574,0.0297,0.9302914858842758,0.6480341880289896,0.8773766816143497,0.8468018018018018,0.8959192825112108,0.8676853932584271,0.870067415730337,481,145,382,0,246,235,0,0,0.7941787941787942,0.30145530145530147,RURAL,18.02742,-67.16392
46995,Mayagüez,Añasco,Luis Muñoz Marín,Secundario,0.4078341013824885,0.32692,0.30769,0.25,0.00962,0.9064608590707116,0.6163899822535246,0.869108910891089,0.9000757575757576,0.858103448275862,0.9180198019801978,0.860875,418,130,337,0,212,206,0,3,0.80622009569378,0.31100478468899523,URBANA,18.29424,-67.13936
47084,Mayagüez,Mayagüez,Esteban Rosado Báez,Primario,0.3130699088145897,0.5534,0.40439,0.44969,0.48113,0.9070246472647548,0.5928016408834497,0.849736842105263,0.8251474530831099,0.8471646341463415,0.8479665071770336,0.8529186602870813,314,115,261,0,160,154,0,1,0.8312101910828026,0.3662420382165605,RURAL,18.23021,-67.17206
47126,Mayagüez,San Sebastían,Patria Latorre Ramíez,Secundario,0.422283356258597,0.65116,0.69907,0.65741,0.32407,0.8866043466628897,0.7091216097374927,0.9243713450292398,0.9052205882352942,0.935955882352941,0.899955882352941,0.9193529411764708,720,111,464,0,383,337,0,18,0.6444444444444445,0.15416666666666667,RURAL,18.33305,-66.98298
47357,Mayagüez,Cabo Rojo,Severo E. Colberg Ramírez,Primario,0.3115727002967359,0.52381,0.38722,0.28195,0.46067,0.9089846301963346,0.7039814765642735,0.8817241379310344,0.8565463917525774,0.8393650793650794,0.8511494252873564,0.8618390804597701,323,116,282,0,162,161,0,0,0.8730650154798761,0.3591331269349845,RURAL,18.0869,-67.15245
47571,Mayagüez,Mayagüez,Rio Cañas Abajo,Primario,0.3369565217391304,0.50746,0.35749,0.18447,0.23301,0.9025762251844068,0.7619839847388102,0.8654046242774567,0.8704498269896195,0.8837931034482758,0.8387861271676301,0.8703757225433525,246,101,213,0,94,152,0,1,0.8658536585365854,0.4105691056910569,RURAL,18.22838,-67.0931
47613,Mayagüez,Añasco,Carmen Casasus Martí,Primario,0.2171253822629969,0.61446,0.636,0.4879,0.604,0.9399774198669888,0.6542695129199837,0.8783268482490273,0.8902997275204358,0.9709090909090908,0.9007003891050585,0.9130739299610896,315,136,292,0,145,170,0,0,0.926984126984127,0.43174603174603177,URBANA,18.28701,-67.13216
47639,Mayagüez,Maricao,Superior Nueva,Secundario,0.4023668639053254,0.4,0.43636,0.43636,0.09091,0.8900783754898468,0.6765691419721758,0.9030769230769232,0.8620000000000001,0.8577142857142858,0.936875,0.8428671328671329,159,41,132,0,74,85,0,0,0.8301886792452831,0.2578616352201258,URBANA,18.18041,-66.98535
47647,Mayagüez,Aguadilla,Juan Suárez Pelegrina (Nueva),Secundario,0.466887417218543,0.35762,0.37419,0.46711,0.08442,0.8715066978608306,0.6241956970740093,0.9073674588665448,0.8609689213893968,0.8710199004975124,0.8754478976234004,0.8738025594149909,578,128,396,0,295,283,0,10,0.6851211072664359,0.22145328719723184,RURAL,18.48632,-67.09782
47662,Mayagüez,Rincón,Manuel García Pérez (Nueva),Secundario,0.348441926345609,0.56322,0.375,0.52273,0.01136,0.916970542270917,0.7889517031219355,0.8614153846153846,0.8417230769230769,0.86515625,0.8298769230769231,0.8773538461538462,350,92,297,0,170,180,0,3,0.8485714285714285,0.26285714285714284,URBANA,18.33557,-67.24906
47894,Mayagüez,Moca,Superior Catalina Morales Flores,Secundario,0.4067982456140351,0.54626,0.45652,0.62009,0.18421,0.8828280166346357,0.7111889555570454,0.8763757575757575,0.960266343825666,0.8899169435215947,0.9086253041362532,0.891571946795647,890,193,711,0,435,455,0,0,0.798876404494382,0.21685393258426966,URBANA,18.38552,-67.11081
47902,Mayagüez,San Sebastían,Manuel Méndez Liciaga,Secundario,0.2935420743639921,0.41304,0.38172,0.36022,0.12366,0.9198703704772514,0.6355926253980001,0.890758693361433,0.9015279241306638,0.8996339434276206,0.8860169491525425,0.8853227513227514,985,285,801,0,467,518,0,2,0.8131979695431472,0.2893401015228426,RURAL,18.34929,-67.00878
47951,Mayagüez,Aguada,Profesora Juana Rosario Carrero,Todos los niveles,0.1752136752136752,0.33333,0.39706,0.44335,0.05405,0.9471968177890808,0.7160480715826917,0.8835494880546075,0.8618181818181819,0.8964675767918088,0.8937320574162679,0.8712095400340715,685,198,552,0,348,337,0,1,0.8058394160583942,0.28905109489051095,URBANA,18.37625,-67.18501
47977,Mayagüez,Las Marías,Eugenio María de Hostos (Intermedia),Primario,0.1428571428571428,0.4661,0.39394,0.1511,0.18733,0.963035133644015,0.6777571062093171,0.8855453149001534,0.9002462121212121,0.8658765432098766,0.9155913978494624,0.9332718894009217,473,164,398,0,222,251,0,0,0.8414376321353065,0.346723044397463,URBANA,18.24659,-66.99741
48017,Mayagüez,Hormigueros,Escuela Elemental Nueva,Primario,0.1852861035422343,0.91228,0.69189,0.88649,0.86486,0.9396709776522472,0.6303404992754548,0.9409890109890112,0.9027912621359224,0.8925179856115109,0.9073992673992674,0.9261538461538462,334,107,296,0,145,189,0,0,0.8862275449101796,0.3203592814371258,URBANA,18.13944,-67.13317
48025,Mayagüez,San Sebastían,Aurora Méndez Charneco,Primario,0.3812709030100334,0.49275,0.32584,0.23034,0.46629,0.8730604328297265,0.6724869851707405,0.8635983263598327,0.8675595238095236,0.8608247422680413,0.8387083333333334,0.8714225941422593,277,111,234,0,124,153,0,1,0.8447653429602888,0.4007220216606498,URBANA,18.33826,-66.99505
48264,Mayagüez,Sabana Grande,Luis Negrón López,Secundario,0.2517882689556509,0.61151,0.41727,0.44604,0.07914,0.9298122165232504,0.6460033266286588,0.882814465408805,0.8966614173228347,0.8950325379609545,0.9060031847133756,0.8837462235649546,683,234,503,0,335,348,0,0,0.7364568081991215,0.34260614934114203,RURAL,18.07416,-66.94919
48298,Mayagüez,Mayagüez,Eugenio María de Hostos (Superior),Secundario,0.4520917678812415,0.46,0.5,0.495,0.11,0.8714026959060072,0.7437431858063468,0.8395870206489676,0.8362776957163958,0.8417086330935251,0.8572246696035242,0.8241997063142438,687,173,609,0,381,306,0,0,0.8864628820960698,0.25181950509461426,URBANA,18.19839,-67.14438
48306,Mayagüez,Cabo Rojo,S. U. Bo. Puerto Real,Primario,0.5087108013937283,0.24706,0.36032,0.26423,0.24797,0.8468866219276557,0.6386225422985199,0.8969845360824743,0.8921404682274248,0.8973809523809525,0.8750899742930592,0.9122538860103628,270,94,246,0,135,135,0,0,0.9111111111111111,0.34814814814814815,RURAL,18.08519,-67.18775
50120,Mayagüez,Lajas,Elemental Urbana Nueva,Primario,0.28,0.35789,0.36996,0.2674,0.54579,0.9294128530899224,0.8802030988701341,0.8780487804878049,0.8560646900269543,0.8584046692607004,0.8482831858407079,0.8874484052532834,456,148,358,0,222,234,0,1,0.7850877192982456,0.32456140350877194,URBANA,18.03755,-67.05556
50229,Ponce,Adjuntas,Héctor I. Rivera,Primario,0.0836363636363636,0.42553,0.33969,0.12261,0.16092,0.9665598454750982,0.600988899744756,0.9299168975069252,0.9163829787234044,0.9630049261083744,0.91366391184573,0.9184764542936288,250,53,221,0,122,128,0,0,0.884,0.212,RURAL,18.19781,-66.79347
50252,Ponce,Adjuntas,Domingo Massol,Primario,0.0413223140495867,0.8,0.71698,0.33962,0.64151,0.9853591431659624,0.6172839282700863,0.9701,0.953469387755102,0.967659574468085,0.9602,0.9601,112,35,93,0,46,66,0,1,0.8303571428571429,0.3125,RURAL,18.13412,-66.72947
50294,Ponce,Adjuntas,José Emilio Lugo,Secundario,0.3964497041420118,0.416,0.52381,0.456,0.01587,0.8997093524188082,0.6210445791453605,0.8627789473684211,0.8494725738396623,0.8790666666666666,0.8587974683544304,0.8991897654584222,503,79,397,0,246,257,0,9,0.7892644135188867,0.15705765407554673,URBANA,18.16602,-66.72544
50443,Ponce,Coamo,S. U. Eugenio Nazario Soto,Primario,0.2260869565217391,0.67857,0.57692,0.63226,0.47097,0.9239732945726884,0.6468210218781245,0.899222972972973,0.8827433628318583,0.8835256410256409,0.8903716216216216,0.90625,216,94,172,0,97,119,0,0,0.7962962962962963,0.4351851851851852,RURAL,18.07978,-66.30244
50468,Ponce,Coamo,Ramón José Dávila,Secundario,0.166444740346205,0.49367,0.47468,0.44304,0.1519,0.9528112678624336,0.5879465864125137,0.822419127988748,0.8469467787114846,0.854201680672269,0.8529971988795517,0.8690603085553998,734,180,505,0,391,343,0,3,0.6880108991825613,0.2452316076294278,URBANA,18.07382,-66.36495
50492,Ponce,Coamo,Benjamín Franklin,Primario,0.4064171122994652,0.26923,0.38596,0.34821,0.09649,0.8946729708431836,0.5679787343715542,0.8606586826347307,0.8223353293413173,0.8239520958083832,0.8788622754491019,0.821556886227545,177,77,147,0,82,95,0,0,0.8305084745762712,0.4350282485875706,URBANA,18.07975,-66.36208
50500,Ponce,Coamo,José Ramón Rodríguez,Primario,0.44,0.85,0.81081,0.67117,0.67421,0.8874525638868637,0.6650550962400174,0.9032142857142856,0.8950273224043716,0.9241228070175438,0.86,0.909484126984127,300,126,257,0,142,158,0,3,0.8566666666666667,0.42,URBANA,18.07834,-66.35747
50542,Ponce,Coamo,Purificación Rodríguez,Primario,0.2,0.90909,0.73684,0.89404,0.87417,0.9386313144189096,0.6620716812869712,0.9230278884462152,0.9070555555555556,0.8781651376146788,0.8725200000000001,0.9239442231075696,303,109,263,0,137,166,0,0,0.8679867986798679,0.35973597359735976,URBANA,18.07771,-66.35917
50609,Ponce,Coamo,Román Colón Correa,Primario,0.1078066914498141,0.63014,0.5,0.30729,0.375,0.955405434294632,0.5677450073502144,0.930219178082192,0.9354676258992806,0.9279057591623038,0.9140273972602742,0.932027397260274,254,98,198,0,114,140,0,0,0.7795275590551181,0.3858267716535433,RURAL,18.02119,-66.33255
50690,Ponce,Guánica,Elsa E. Couto Annoni,Primario,0.0890410958904109,0.8125,0.69444,0.76056,0.84507,0.9778984102365258,0.657536327394498,0.9174285714285711,0.9019736842105264,0.9238297872340426,0.9332380952380952,0.9164761904761906,128,34,105,0,64,64,0,2,0.8203125,0.265625,RURAL,17.98848,-66.9214
50740,Ponce,Guánica,Agripina Seda,Primario,0.297752808988764,0.23171,0.29798,0.20918,0.05076,0.9291545294350344,0.7472212880255983,0.8284137931034483,0.8502758620689655,0.8549655172413793,0.8351724137931034,0.7767586206896552,153,51,135,0,70,83,0,1,0.8823529411764706,0.3333333333333333,URBANA,17.9726,-66.90617
50757,Ponce,Guánica,José Rodríguez Soto,Primario,0.0808823529411764,0.40741,0.38629,0.36677,0.25313,0.97566801177882,0.6136088396128656,0.9164171122994652,0.929186440677966,0.8862499999999999,0.9226470588235292,0.9358556149732622,253,85,194,0,118,135,0,1,0.766798418972332,0.3359683794466403,URBANA,17.96766,-66.93638
50773,Ponce,Guánica,Luis Muñoz Rivera,Primario,0.2222222222222222,1.0,0.81333,0.93333,0.98667,0.9558475183165316,0.599478298152259,0.925657894736842,0.905229357798165,0.9206060606060604,0.9261842105263158,0.9252631578947368,102,26,81,0,41,61,0,2,0.7941176470588235,0.2549019607843137,RURAL,17.99822,-66.89452
50781,Ponce,Guánica,Magueyes II,Primario,0.0615384615384615,0.89474,0.5,0.40625,0.6875,0.980149422291721,0.5631737091840139,0.9489247311827956,0.905151515151515,0.927948717948718,0.9578494623655917,0.9149462365591396,127,40,109,0,53,74,0,2,0.8582677165354331,0.31496062992125984,RURAL,18.02262,-66.88557
50799,Ponce,Guánica,María L. McDougall,Primario,0.2790697674418604,0.90625,0.78,0.8,0.78,0.9452617035110532,0.595854333894874,0.9323931623931624,0.9225149700598804,0.9158,0.9347863247863248,0.926153846153846,135,52,126,0,72,63,0,0,0.9333333333333333,0.3851851851851852,URBANA,17.9729,-66.90846
51177,Ponce,Guayanilla,Hipólito García,Primario,0.3092369477911647,0.61333,0.59641,0.47534,0.39013,0.8980348490039646,0.6291177353561301,0.933435582822086,0.9359272727272728,0.8691517857142858,0.9392378048780488,0.9270245398773006,229,46,190,0,117,112,0,1,0.8296943231441049,0.20087336244541484,RURAL,17.99275,-66.81443
51185,Ponce,Guayanilla,Arístides Cales Quirós,Primario,0.3306451612903225,0.45614,0.34911,0.3006,0.21131,0.9099049557609284,0.5861559147583769,0.8882211538461539,0.8469920844327177,0.9105157593123208,0.8635839598997493,0.8534134615384616,344,110,268,0,155,189,0,1,0.7790697674418605,0.31976744186046513,URBANA,18.01826,-66.7921
51292,Ponce,Guayanilla,Quebradas,Primario,0.226890756302521,0.69231,0.76923,0.54945,0.7033,0.9361279806504194,0.5895268444732844,0.9681437125748504,0.9520416666666666,0.950958904109589,0.9581437125748504,0.958443113772455,225,49,178,0,117,108,0,0,0.7911111111111111,0.21777777777777776,RURAL,18.03552,-66.80246
51334,Ponce,Guayanilla,Dalila Torres,Primario,0.3023255813953488,,0.76364,0.68519,0.87273,0.9074091664687722,0.7621048449769853,0.8837804878048782,0.8695121951219512,,0.902439024390244,0.8732926829268293,118,47,103,0,57,61,0,1,0.8728813559322034,0.3983050847457627,URBANA,18.02428,-66.79254
51342,Ponce,Jayuya,Angelica Toro (Nueva),Primario,0.0196078431372549,0.53488,0.51145,0.43077,0.56154,0.9930760200292292,0.5923990968514936,0.9358333333333332,0.929925925925926,0.9183333333333332,0.91421875,0.9286458333333334,226,71,179,0,105,121,0,0,0.7920353982300885,0.3141592920353982,URBANA,18.22162,-66.59433
51375,Ponce,Jayuya,Miguel A. Sastre Oliver,Primario,0.0394088669950738,0.66667,0.43011,0.1413,0.55435,0.9835195705100194,0.7655336516624786,0.9405925925925924,0.93484375,0.9405263157894738,0.9564925373134328,0.9511851851851852,175,40,124,0,93,82,0,0,0.7085714285714285,0.22857142857142856,RURAL,18.20239,-66.5794
51433,Ponce,Jayuya,S. U. Nemesio R. Canales,Primario,,0.4,0.40741,0.21605,0.19753,0.9950508257517142,0.6896668340904031,0.92492700729927,0.9226872246696036,0.8910555555555555,0.9412408759124088,0.9072627737226278,210,57,177,0,91,119,0,1,0.8428571428571429,0.2714285714285714,RURAL,18.20894,-66.56071
51441,Ponce,Jayuya,S. U. Antonio Romero Muñiz,Primario,0.19,0.46479,0.35354,0.24873,0.2335,0.9424965553633724,0.6117461622960437,0.9456451612903226,0.9385308056872038,0.9547126436781608,0.8863524590163934,0.9208467741935484,188,60,152,0,84,104,0,0,0.8085106382978723,0.3191489361702128,RURAL,18.19782,-66.62139
51458,Ponce,Jayuya,S. U. Antonia Serrano González,Primario,0.3195266272189349,0.34146,0.40171,0.24786,0.38462,0.919509341523162,0.5715326447008748,0.9104166666666668,0.883431952662722,0.9049180327868852,0.8937962962962962,0.8962962962962963,154,37,127,0,74,80,0,1,0.8246753246753247,0.24025974025974026,RURAL,18.26075,-66.57882
51482,Ponce,Jayuya,San Patricio,Primario,0.2755102040816326,0.66667,0.71429,0.71429,0.91429,0.9422406148389004,0.6771719626977195,0.9604166666666668,0.9517708333333332,0.9516666666666668,0.9058333333333332,0.9530555555555555,95,19,83,0,45,50,0,1,0.8736842105263158,0.2,RURAL,18.15741,-66.64385
51631,Ponce,Juana Díaz,Felipe Colón Díaz,Primario,0.2345360824742268,0.2043,0.35886,0.34513,0.06593,0.9328197456993268,0.6307148433280869,0.8580267558528426,0.8732441471571907,0.9566889632107024,0.884,0.8718394648829432,344,143,276,0,173,171,0,0,0.8023255813953488,0.41569767441860467,URBANA,18.05091,-66.50742
51656,Ponce,Juana Díaz,Rutherford B. Hayes,Primario,0.474835886214442,0.78462,0.6189,0.44817,0.69512,0.8875663282017687,0.6216235569748424,0.8944293478260869,0.8790450450450451,0.8839459459459458,0.8804371584699454,0.8843869209809265,423,160,354,0,205,218,0,3,0.8368794326241135,0.37825059101654845,URBANA,18.05122,-66.50303
51698,Ponce,Juana Díaz,Luis Llorens Torres,Secundario,0.3068432671081678,0.52143,0.49286,0.44286,0.04286,0.9230452225979662,0.6849472768248838,0.8979638009049773,0.9013544018058692,0.8522382671480144,0.8841865509761389,0.8641309255079008,445,127,351,0,236,209,0,1,0.7887640449438202,0.2853932584269663,URBANA,18.04658,-66.5049
51706,Ponce,Juana Díaz,Manuel Fernández Juncos,Primario,0.3192182410423452,,0.58025,0.58228,0.75309,0.917346514730649,0.6325288023498475,0.9002645502645501,0.8949253731343283,0.8360714285714285,0.91939226519337,0.9087222222222222,276,103,236,0,131,145,0,0,0.855072463768116,0.37318840579710144,URBANA,18.05249,-66.50271
51763,Ponce,Juana Díaz,Luis Muñoz Marín,Todos los niveles,0.3991416309012875,0.16667,0.2971,0.24638,0.02174,0.8925900043999275,0.6274664799078293,0.8283333333333334,0.8616666666666668,0.8812380952380952,0.891904761904762,0.8081904761904762,214,78,184,0,102,112,0,0,0.8598130841121495,0.3644859813084112,RURAL,17.99439,-66.49162
51797,Ponce,Juana Díaz,S. U.  Zoilo Gracía,Primario,0.1314741035856573,0.67647,0.63725,0.68627,0.47059,0.9604054672998578,0.6673195136238722,0.933188854489164,0.8903543307086614,0.8847027027027028,0.9227863777089784,0.8924458204334365,235,79,202,0,127,108,0,0,0.8595744680851064,0.33617021276595743,RURAL,18.09089,-66.5386
51862,Ponce,Peñuelas,Webster,Primario,0.2169014084507042,0.48148,0.4661,0.30085,0.46186,0.9384935897435898,0.5949604716322985,0.9079930795847752,0.91992628992629,0.9258474576271186,0.9277854671280276,0.904636678200692,344,113,305,0,158,186,0,0,0.8866279069767442,0.32848837209302323,URBANA,18.05444,-66.72201
51870,Ponce,Peñuelas,Rafael Irizarry Rivera,Primario,0.3506493506493506,0.36842,0.4157,0.45322,0.22449,0.911745283018868,0.5658291636534737,0.8840154440154441,0.8902702702702703,0.8604705882352942,0.8752895752895752,0.8607722007722007,300,95,254,0,141,159,0,0,0.8466666666666667,0.31666666666666665,URBANA,18.0538,-66.72358
51938,Ponce,Peñuelas,S. U. Jorge Lucas Valdivieso,Primario,0.3056994818652849,0.4898,0.52381,0.28571,0.38776,0.9205043406366268,0.5916545062647585,0.9185714285714284,0.895,0.9011111111111112,0.9282142857142855,0.8901190476190476,171,54,129,0,84,87,0,0,0.7543859649122807,0.3157894736842105,RURAL,17.99716,-66.71971
51946,Ponce,Peñuelas,Ramón Pérez Purcell,Primario,0.2410958904109589,0.35714,0.52918,0.44747,0.37743,0.9318167114159092,0.5839490699306698,0.9179727095516568,0.9064778325123154,0.8975932203389831,0.9182456140350878,0.917953216374269,341,103,295,0,151,190,0,0,0.8651026392961877,0.3020527859237537,RURAL,18.06048,-66.75445
52050,Ponce,Ponce III,Fernando L. Malavé Oliveras,Primario,0.3093385214007782,0.48739,0.48267,0.41287,0.368,0.9162571787399558,0.6221861392071294,0.9035413416536664,0.8738535645472062,0.871183879093199,0.8729192546583853,0.9109672386895477,452,176,386,0,209,243,0,0,0.8539823008849557,0.3893805309734513,URBANA,17.98809,-66.65638
52084,Ponce,Ponce I,Dr. José C. Barbosa,Primario,0.7412587412587412,0.77778,0.30769,0.24359,0.41026,0.7638345079613678,0.6008231352483104,0.8566115702479339,0.8499382716049383,0.8790243902439024,0.8284297520661158,0.8716528925619835,125,40,122,0,61,64,0,0,0.976,0.32,URBANA,18.01518,-66.62006
52118,Ponce,Ponce III,Eduardo Neumann Gandía,Primario,0.3601532567049808,0.34211,0.33735,0.16918,0.14157,0.8837939698492462,0.6606688161882971,0.8728834355828221,0.8359636363636365,0.7921428571428571,0.8720245398773006,0.8369938650306749,244,77,232,0,127,117,0,0,0.9508196721311475,0.3155737704918033,URBANA,18.00712,-66.63215
52142,Ponce,Ponce II,Hemeterio Colón,Primario,0.2929292929292929,0.55696,0.48148,0.45973,0.09699,0.9210479750503195,0.6406836757224204,0.8658634538152609,0.8733333333333334,0.8395934959349595,0.8567871485943775,0.865863453815261,253,84,215,0,133,120,0,1,0.849802371541502,0.33201581027667987,URBANA,18.0076,-66.61467
52183,Ponce,Ponce II,Capitanejo,Primario,0.2237762237762237,0.64286,0.59596,0.46465,0.53535,0.937151390047872,0.8766941561463165,0.9245454545454546,0.9333333333333332,0.9555813953488372,0.9291818181818182,0.9310909090909092,126,43,109,0,63,63,0,0,0.8650793650793651,0.3412698412698413,RURAL,18.00798,-66.53377
52225,Ponce,Ponce III,Jaime L. Drew,Primario,0.3949579831932773,0.57143,0.4589,0.24828,0.51034,0.8509610717406078,0.6219617971982366,0.8559585492227979,0.8564835164835165,0.8778750000000001,0.8767875647668393,0.8509326424870467,233,85,219,0,103,130,0,0,0.9399141630901288,0.3648068669527897,URBANA,18.00872,-66.62797
52258,Ponce,Ponce III,Juan Cuevas Aboy,Primario,0.207070707070707,0.31481,0.78736,0.30636,0.69364,0.947229149750609,0.6387202736262534,0.9344585987261148,0.9221281464530892,0.8599186991869919,0.9025159235668792,0.9709872611464968,377,97,318,0,185,192,0,0,0.843501326259947,0.2572944297082228,URBANA,17.99976,-66.62222
52274,Ponce,Ponce I,Juan Serrallés (Superior),Secundario,0.2638888888888889,0.42308,0.39623,0.4717,0.03738,0.933204946280154,0.6340763504382014,0.901689497716895,0.9085779816513764,0.8944398340248962,0.8545000000000001,0.8643627450980392,430,132,324,0,209,221,0,1,0.7534883720930232,0.30697674418604654,RURAL,18.04971,-66.54824
52357,Ponce,Ponce II,Abraham Lincoln,Primario,0.5584415584415584,0.52941,0.67925,0.51887,0.64151,0.8517590257703426,0.6081685854251762,0.8686092715231788,0.8773708920187793,0.8832258064516129,0.8227152317880794,0.8635099337748343,165,69,151,0,79,86,0,0,0.9151515151515152,0.41818181818181815,URBANA,18.00463,-66.60992
52365,Ponce,Ponce III,Lucy Grillasca,Primario,0.2040133779264214,0.44444,0.32886,0.25503,0.42953,0.952635536859916,0.6100902920812693,0.8501190476190476,0.847063829787234,0.8643283582089554,0.8420958083832335,0.9075,231,97,211,0,95,136,0,1,0.9134199134199135,0.4199134199134199,URBANA,17.98624,-66.62923
52514,Ponce,Ponce II,Ponce High School,Secundario,0.4287833827893175,0.41808,0.38418,0.35028,0.01695,0.8881644333253367,0.5888775510712767,0.8486277602523659,0.8644094488188976,0.8398161764705881,0.8423779527559054,0.8227330173775671,668,191,548,0,341,327,0,1,0.8203592814371258,0.28592814371257486,URBANA,18.01103,-66.61032
52522,Ponce,Ponce II,Dr. Rafael Pujals,Primario,0.3445378151260504,0.36957,0.37066,0.35521,0.05019,0.8798112192497677,0.5965269412158607,0.8486602870813398,0.7729596412556055,0.81845,0.8198529411764706,0.7973,212,61,178,0,103,109,0,1,0.839622641509434,0.28773584905660377,URBANA,18.01411,-66.60934
